    0.000000000  -53.272740002
    0.083333333  -53.272690847
    0.166666667  -53.272555791
    0.250000000  -53.272375605
    0.333333333  -53.272193972
    0.416666667  -53.272060066
    1.333333333  -53.272015862
    1.416666667  -53.272060066
    1.500000000  -53.272193972
    1.583333333  -53.272375605
    1.666666667  -53.272555791
    1.750000000  -53.272690847
    1.867851130  -53.272690847
    1.951184464  -53.272641656
    2.034517797  -53.272507556
    2.117851130  -53.272326633
    2.201184464  -53.272146308
    2.284517797  -53.272014728
    3.201184464  -53.271965842
    3.284517797  -53.272014728
    3.367851130  -53.272146308
    3.451184464  -53.272326633
    3.534517797  -53.272507556
    3.617851130  -53.272641655
    3.735702260  -53.272555791
    3.819035594  -53.272507556
    3.902368927  -53.272374967
    3.985702260  -53.272196459
    4.069035594  -53.272015383
    4.152368927  -53.271882418
    5.069035594  -53.271834844
    5.152368927  -53.271882418
    5.235702260  -53.272015383
    5.319035594  -53.272196459
    5.402368927  -53.272374967
    5.485702260  -53.272507556
    5.603553391  -53.272375605
    5.686886724  -53.272326633
    5.770220057  -53.272196459
    5.853553391  -53.272017624
    5.936886724  -53.271835545
    6.020220057  -53.271704595
    6.936886724  -53.271654952
    7.020220057  -53.271704595
    7.103553391  -53.271835545
    7.186886724  -53.272017624
    7.270220057  -53.272196459
    7.353553391  -53.272326632
    7.471404521  -53.272193972
    7.554737854  -53.272146308
    7.638071187  -53.272015383
    7.721404521  -53.271835545
    7.804737854  -53.271657185
    7.888071187  -53.271525712
    8.804737854  -53.271477303
    8.888071187  -53.271525712
    8.971404521  -53.271657185
    9.054737854  -53.271835545
    9.138071187  -53.272015383
    9.221404521  -53.272146308
    9.339255651  -53.272060065
    9.422588984  -53.272014728
    9.505922318  -53.271882418
    9.589255651  -53.271704595
    9.672588984  -53.271525713
    9.755922318  -53.271395253
   10.672588984  -53.271348462
   10.755922318  -53.271395253
   10.839255651  -53.271525712
   10.922588984  -53.271704595
   11.005922318  -53.271882418
   11.089255651  -53.272014728
   12.009702402  -53.272015862
   12.093035736  -53.271965842
   12.176369069  -53.271834844
   12.259702402  -53.271654952
   12.343035736  -53.271477303
   12.426369069  -53.271348462
   13.343035736  -53.271302740
   13.426369069  -53.271348462
   13.509702402  -53.271477303
   13.593035736  -53.271654952
   13.676369069  -53.271834844
   13.759702402  -53.271965842
   13.877553533  -53.272060066
   13.960886866  -53.272014728
   14.044220199  -53.271882418
   14.127553533  -53.271704595
   14.210886866  -53.271525712
   14.294220199  -53.271395253
   15.210886866  -53.271348461
   15.294220199  -53.271395253
   15.377553533  -53.271525712
   15.460886866  -53.271704595
   15.544220199  -53.271882418
   15.627553533  -53.272014728
   15.745404663  -53.272193972
   15.828737996  -53.272146308
   15.912071329  -53.272015383
   15.995404663  -53.271835545
   16.078737996  -53.271657185
   16.162071329  -53.271525712
   17.078737996  -53.271477303
   17.162071329  -53.271525712
   17.245404663  -53.271657184
   17.328737996  -53.271835545
   17.412071329  -53.272015383
   17.495404663  -53.272146308
   17.613255793  -53.272375605
   17.696589126  -53.272326633
   17.779922460  -53.272196459
   17.863255793  -53.272017624
   17.946589126  -53.271835545
   18.029922460  -53.271704595
   18.946589126  -53.271654952
   19.029922460  -53.271704595
   19.113255793  -53.271835545
   19.196589126  -53.272017623
   19.279922460  -53.272196459
   19.363255793  -53.272326633
   19.481106923  -53.272555791
   19.564440257  -53.272507556
   19.647773590  -53.272374967
   19.731106923  -53.272196459
   19.814440257  -53.272015383
   19.897773590  -53.271882418
   20.814440257  -53.271834844
   20.897773590  -53.271882418
   20.981106923  -53.272015383
   21.064440257  -53.272196459
   21.147773590  -53.272374967
   21.231106923  -53.272507556
   21.348958053  -53.272690846
   21.432291387  -53.272641655
   21.515624720  -53.272507556
   21.598958053  -53.272326633
   21.682291387  -53.272146308
   21.765624720  -53.272014728
   22.682291387  -53.271965842
   22.765624720  -53.272014728
   22.848958053  -53.272146308
   22.932291387  -53.272326633
   23.015624720  -53.272507556
   23.098958053  -53.272641655
   23.243295621  -53.272690847
   23.326628954  -53.272641656
   23.409962287  -53.272507556
   23.493295621  -53.272326633
   23.576628954  -53.272146308
   23.659962287  -53.272014728
   24.576628954  -53.271965842
   24.659962287  -53.272014728
   24.743295621  -53.272146308
   24.826628954  -53.272326633
   24.909962287  -53.272507556
   24.993295621  -53.272641655
   25.111146751  -53.272641656
   25.194480084  -53.272592160
   25.277813418  -53.272459082
   25.361146751  -53.272279279
   25.444480084  -53.272100096
   25.527813418  -53.271966074
   26.444480084  -53.271917142
   26.527813418  -53.271966075
   26.611146751  -53.272100096
   26.694480084  -53.272279279
   26.777813418  -53.272459082
   26.861146751  -53.272592160
   26.978997881  -53.272507556
   27.062331214  -53.272459082
   27.145664548  -53.272327321
   27.228997881  -53.272147729
   27.312331214  -53.271967269
   27.395664548  -53.271833921
   28.312331214  -53.271785706
   28.395664548  -53.271833921
   28.478997881  -53.271967269
   28.562331214  -53.272147729
   28.645664548  -53.272327321
   28.728997881  -53.272459082
   28.846849011  -53.272326632
   28.930182345  -53.272279279
   29.013515678  -53.272147729
   29.096849011  -53.271968083
   29.180182345  -53.271787679
   29.263515678  -53.271656617
   30.180182345  -53.271608314
   30.263515678  -53.271656618
   30.346849011  -53.271787679
   30.430182345  -53.271968083
   30.513515678  -53.272147729
   30.596849011  -53.272279279
   30.714700141  -53.272146308
   30.798033475  -53.272100096
   30.881366808  -53.271967269
   30.964700141  -53.271787678
   31.048033475  -53.271609980
   31.131366808  -53.271478596
   32.048033475  -53.271430073
   32.131366808  -53.271478596
   32.214700141  -53.271609980
   32.298033475  -53.271787679
   32.381366808  -53.271967269
   32.464700141  -53.272100096
   32.582551272  -53.272014728
   32.665884605  -53.271966075
   32.749217938  -53.271833921
   32.832551272  -53.271656618
   32.915884605  -53.271478596
   32.999217938  -53.271347332
   33.915884605  -53.271299408
   33.999217938  -53.271347332
   34.082551272  -53.271478596
   34.165884605  -53.271656618
   34.249217938  -53.271833921
   34.332551272  -53.271966075
   35.252998023  -53.271965842
   35.336331356  -53.271917142
   35.419664690  -53.271785706
   35.502998023  -53.271608313
   35.586331356  -53.271430073
   35.669664690  -53.271299408
   36.586331356  -53.271251573
   36.669664690  -53.271299408
   36.752998023  -53.271430073
   36.836331356  -53.271608313
   36.919664690  -53.271785706
   37.002998023  -53.271917142
   37.120849153  -53.272014728
   37.204182487  -53.271966074
   37.287515820  -53.271833921
   37.370849153  -53.271656618
   37.454182487  -53.271478596
   37.537515820  -53.271347332
   38.454182487  -53.271299408
   38.537515820  -53.271347332
   38.620849153  -53.271478596
   38.704182487  -53.271656618
   38.787515820  -53.271833921
   38.870849153  -53.271966075
   38.988700284  -53.272146308
   39.072033617  -53.272100096
   39.155366950  -53.271967269
   39.238700284  -53.271787679
   39.322033617  -53.271609980
   39.405366950  -53.271478596
   40.322033617  -53.271430073
   40.405366950  -53.271478596
   40.488700284  -53.271609980
   40.572033617  -53.271787679
   40.655366950  -53.271967269
   40.738700284  -53.272100096
   40.856551414  -53.272326632
   40.939884747  -53.272279279
   41.023218080  -53.272147729
   41.106551414  -53.271968083
   41.189884747  -53.271787679
   41.273218080  -53.271656618
   42.189884747  -53.271608313
   42.273218080  -53.271656618
   42.356551414  -53.271787679
   42.439884747  -53.271968083
   42.523218080  -53.272147729
   42.606551414  -53.272279278
   42.724402544  -53.272507556
   42.807735877  -53.272459082
   42.891069211  -53.272327321
   42.974402544  -53.272147729
   43.057735877  -53.271967269
   43.141069211  -53.271833921
